ID_Pagamento,ID_Cliente,ID_Plano,Data_Pagamento,Status_Pagamento,ID_Unidade
4087,1989,5,2025-06-26,Pago,3
4088,1204,1,2024-11-30,Pago,1
4089,1258,1,2024-08-06,Pago,2
4090,1501,2,2024-10-19,Pago,5
4091,1585,2,2025-03-15,Pago,1
4092,1330,4,2024-09-24,Pago,3
4093,183,1,2025-05-19,Atrasado,5
4094,1436,6,2025-06-14,Pago,4
4095,781,6,2025-05-03,Pago,3
4096,375,1,2025-06-14,Pago,2
4097,1449,4,2025-01-01,Atrasado,4
4098,186,2,2025-07-26,Pago,2
4099,465,3,2024-08-29,Estornado,1
4100,696,4,2024-11-24,Pago,5
4101,528,1,2024-10-02,Atrasado,1
4102,1141,1,2025-03-07,Pago,1
4103,346,1,2024-11-01,Estornado,5
4104,26,1,2025-03-08,Pago,3
4105,57,5,2025-06-20,Pago,1
4106,1958,2,2025-06-25,Pago,5
4107,1021,2,2024-12-29,Pago,3
4108,199,6,2025-04-19,Atrasado,5
4109,767,5,2025-07-14,Pago,4
4110,1447,2,2025-02-25,Pago,4
4111,63,5,2024-12-06,Pago,5
4112,1820,1,2024-12-27,Pago,3
4113,1915,3,2025-05-20,Pago,2
4114,1209,5,2025-05-14,Pago,1
4115,1020,2,2024-09-23,Pago,5
4116,1885,3,2025-06-02,Atrasado,5
4117,1704,4,2025-04-24,Pago,1
4118,1370,5,2025-05-08,Pago,2
4119,749,2,2024-08-30,Pago,4
4120,386,4,2025-02-10,Pago,1
4121,1878,4,2025-05-16,Pago,5
4122,203,5,2024-12-12,Pago,3
4123,1868,5,2024-08-20,Pago,5
4124,1069,4,2024-09-06,Pago,2
4125,579,3,2025-01-16,Pago,2
4126,600,6,2024-10-29,Pago,4
4127,773,1,2025-06-21,Pago,4
4128,214,3,2024-08-29,Pago,5
4129,797,3,2024-12-10,Pago,3
4130,1579,6,2025-03-23,Pago,5
4131,1703,1,2025-05-25,Pago,1
4132,629,5,2025-03-26,Pago,5
4133,1112,2,2025-03-19,Pago,1
4134,1095,1,2025-01-01,Pago,3
4135,789,2,2025-05-27,Pago,5
4136,108,6,2024-12-04,Atrasado,5
4137,1074,2,2024-08-11,Pago,1
4138,1866,2,2025-04-03,Pago,2
4139,1828,2,2024-11-14,Pago,1
4140,1463,2,2025-05-31,Pago,5
4141,1312,5,2025-01-21,Pago,4
4142,422,6,2025-02-06,Pago,3
4143,10,2,2024-10-27,Pago,3
4144,363,4,2024-12-16,Pago,3
4145,1880,4,2025-03-02,Pago,2
4146,1227,2,2025-07-31,Pago,3
4147,1807,4,2024-12-23,Pago,3
4148,420,6,2025-01-14,Pago,3
4149,839,6,2024-10-11,Pago,4
4150,773,3,2025-04-20,Pago,2
4151,1673,4,2025-03-15,Pago,1
4152,1284,6,2025-04-13,Pago,4
4153,264,6,2024-12-25,Pago,1
4154,1306,1,2024-09-02,Pago,4
4155,137,2,2025-05-26,Pago,2
4156,1933,6,2025-03-28,Pago,4
4157,584,5,2024-11-22,Pago,5
4158,536,1,2025-06-05,Pago,4
4159,1686,2,2024-11-03,Estornado,5
4160,1734,4,2025-05-03,Pago,5
4161,74,4,2024-08-28,Pago,1
4162,469,1,2024-08-31,Pago,2
4163,172,6,2024-11-12,Pago,2
4164,893,5,2024-09-28,Pago,2
4165,906,5,2024-12-25,Pago,5
4166,1571,2,2025-05-03,Pago,3
4167,90,5,2025-05-31,Pago,2
4168,700,3,2025-04-03,Atrasado,3
4169,947,2,2024-09-28,Atrasado,1
4170,802,4,2025-05-14,Pago,3
4171,1036,1,2024-12-29,Pago,2
4172,688,6,2024-11-30,Pago,1
4173,1785,4,2024-12-18,Pago,2
4174,1233,5,2024-09-10,Pago,2
4175,294,5,2024-09-04,Estornado,1
4176,229,6,2024-08-02,Pago,5
4177,1095,1,2024-11-27,Pago,2
4178,1483,3,2025-01-19,Pago,2
4179,1847,1,2024-12-17,Pago,1
4180,781,1,2025-05-22,Pago,4
4181,1575,5,2024-11-12,Pago,2
4182,1561,6,2024-09-08,Pago,5
4183,152,1,2024-09-20,Pago,4
4184,1920,5,2024-09-02,Pago,3
4185,1405,5,2024-10-11,Pago,2
4186,1399,4,2025-01-14,Pago,3
4187,1304,4,2025-01-21,Pago,2
4188,931,5,2025-03-04,Atrasado,2
4189,296,3,2025-03-03,Pago,2
4190,1973,4,2025-02-15,Estornado,2
4191,754,6,2025-01-05,Pago,3
4192,295,1,2024-09-09,Pago,5
4193,1745,2,2024-08-10,Estornado,2
4194,1721,6,2024-09-03,Pago,4
4195,863,4,2024-12-15,Pago,4
4196,910,4,2025-03-03,Pago,3
4197,668,6,2024-09-05,Pago,5
4198,422,2,2025-03-19,Pago,2
4199,1165,2,2025-03-20,Atrasado,5
4200,745,4,2025-05-31,Pago,4
4201,768,6,2024-12-03,Pago,4
4202,290,4,2025-07-01,Pago,4
4203,616,5,2024-12-27,Pago,2
4204,445,3,2024-08-04,Pago,2
4205,1351,4,2024-11-21,Atrasado,4
4206,370,4,2025-01-07,Pago,2
4207,791,5,2024-12-28,Pago,3
4208,1528,6,2025-05-29,Pago,2
4209,1314,4,2024-09-01,Pago,2
4210,309,4,2025-05-08,Pago,2
4211,1778,6,2025-07-15,Pago,4
4212,648,5,2025-03-05,Atrasado,5
4213,1087,6,2025-07-17,Pago,1
4214,1385,1,2024-11-02,Pago,1
4215,44,1,2025-03-10,Atrasado,1
4216,679,1,2025-02-18,Pago,3
4217,416,6,2024-10-04,Pago,2
4218,630,1,2025-04-23,Pago,3
4219,1195,4,2024-12-25,Pago,2
4220,594,3,2024-10-04,Pago,5
4221,328,2,2024-09-22,Pago,1
4222,1091,5,2024-11-12,Pago,5
4223,1132,6,2024-11-24,Pago,3
4224,1414,2,2024-11-12,Estornado,2
4225,1863,4,2025-02-07,Pago,1
4226,278,4,2024-09-25,Pago,4
4227,350,1,2024-08-24,Pago,3
4228,1907,4,2024-10-03,Pago,2
4229,917,1,2025-01-15,Estornado,5
4230,705,3,2024-11-15,Estornado,3
4231,142,2,2025-01-10,Pago,3
4232,1388,4,2024-11-24,Atrasado,1
4233,1915,6,2025-02-04,Pago,3
4234,599,6,2025-05-30,Pago,1
4235,727,5,2024-08-29,Estornado,4
4236,33,5,2024-12-18,Atrasado,4
4237,347,3,2024-11-05,Atrasado,2
4238,1052,3,2024-11-03,Estornado,1
4239,1003,3,2025-05-06,Atrasado,1
4240,1330,2,2025-03-30,Pago,3
4241,920,4,2025-02-08,Pago,3
4242,1536,6,2025-03-18,Pago,1
4243,682,5,2025-03-27,Pago,5
4244,22,6,2024-10-14,Pago,3
4245,780,2,2025-01-24,Atrasado,4
4246,796,1,2024-09-10,Pago,3
4247,1428,4,2024-09-21,Pago,5
4248,1749,4,2024-11-26,Pago,3
4249,272,3,2024-08-02,Pago,5
4250,396,4,2024-12-31,Pago,1
4251,1871,4,2024-12-07,Atrasado,1
4252,1650,6,2025-06-22,Atrasado,5
4253,1835,1,2025-03-28,Pago,2
4254,1652,1,2024-12-25,Pago,2
4255,765,1,2025-06-08,Pago,2
4256,1596,1,2025-06-30,Atrasado,1
4257,1481,1,2024-12-05,Pago,3
4258,1783,5,2025-01-17,Pago,5
4259,1283,4,2024-12-07,Pago,3
4260,1610,6,2025-01-14,Pago,1
4261,116,6,2025-06-12,Pago,1
4262,381,1,2025-06-15,Pago,1
4263,8,4,2025-06-29,Pago,2
4264,431,1,2025-04-09,Pago,4
4265,657,6,2025-03-18,Pago,4
4266,1675,2,2024-09-21,Pago,4
4267,1240,6,2024-11-24,Pago,3
4268,1499,6,2024-12-02,Pago,1
4269,907,2,2025-03-22,Pago,1
4270,361,2,2025-04-27,Pago,5
4271,1179,2,2024-10-17,Pago,1
4272,386,2,2025-02-02,Pago,2
4273,333,4,2024-11-30,Pago,5
4274,608,5,2024-10-07,Pago,3
4275,447,4,2025-01-01,Pago,3
4276,1507,2,2024-12-01,Pago,3
4277,577,2,2024-11-21,Pago,1
4278,1012,3,2025-05-12,Atrasado,1
4279,1270,4,2025-04-26,Pago,4
4280,25,6,2025-04-02,Pago,3
4281,1205,3,2025-02-06,Pago,5
4282,1389,1,2025-03-11,Pago,3
4283,924,3,2025-05-30,Pago,4
4284,759,4,2024-11-02,Pago,4
4285,642,5,2024-12-04,Estornado,2
4286,468,5,2024-12-24,Pago,3
4287,840,4,2024-11-16,Atrasado,3
4288,1892,4,2025-06-13,Pago,4
4289,927,2,2025-06-01,Pago,4
4290,860,1,2024-12-30,Atrasado,3
4291,782,6,2024-12-19,Pago,3
4292,29,4,2024-09-13,Pago,2
4293,310,5,2025-07-27,Atrasado,2
4294,195,1,2025-03-06,Pago,2
4295,555,3,2024-10-16,Pago,4
4296,804,2,2025-03-17,Pago,5
4297,569,2,2025-02-27,Pago,5
4298,1483,4,2024-10-08,Pago,2
4299,999,6,2025-04-21,Pago,1
4300,138,3,2025-05-25,Pago,5
4301,593,2,2025-03-01,Pago,4
4302,1646,2,2024-08-10,Pago,1
4303,1960,3,2025-05-09,Pago,3
4304,1292,3,2025-01-26,Pago,4
4305,1253,1,2025-05-02,Pago,5
4306,578,3,2024-10-20,Pago,2
4307,757,5,2025-01-17,Estornado,1
4308,37,4,2025-06-05,Pago,2
4309,429,3,2024-11-21,Pago,3
4310,1299,4,2025-06-18,Pago,5
4311,698,5,2025-04-26,Pago,2
4312,1848,2,2024-08-26,Estornado,5
4313,1989,2,2025-06-14,Pago,5
4314,486,2,2025-06-25,Pago,4
4315,1824,1,2025-06-05,Pago,1
4316,787,2,2025-06-04,Pago,1
4317,1084,4,2025-01-05,Pago,3
4318,138,4,2025-04-18,Pago,2
4319,1621,3,2025-02-09,Pago,3
4320,1737,1,2024-09-23,Pago,2
4321,1297,1,2025-04-02,Pago,5
4322,989,5,2024-11-25,Pago,3
4323,1960,3,2024-11-01,Pago,3
4324,1239,5,2024-11-06,Pago,2
4325,1962,5,2025-04-12,Pago,3
4326,1503,1,2024-09-28,Pago,2
4327,1073,5,2025-05-04,Pago,4
4328,867,6,2025-01-11,Pago,1
4329,611,3,2025-06-02,Pago,3
4330,52,1,2024-12-24,Pago,4
4331,162,3,2024-08-28,Pago,2
4332,915,6,2025-01-21,Pago,2
4333,1217,4,2025-03-20,Pago,1
4334,1919,3,2025-02-02,Pago,2
4335,1447,5,2025-03-14,Pago,2
4336,1202,2,2025-01-02,Pago,1
4337,254,1,2025-02-23,Atrasado,5
4338,978,3,2025-02-12,Pago,4
4339,1127,1,2025-07-24,Pago,3
4340,811,2,2025-07-23,Pago,1
4341,1319,3,2025-07-03,Pago,5
4342,81,5,2025-04-25,Pago,2
4343,1018,1,2025-01-09,Atrasado,2
4344,311,1,2025-02-27,Pago,2
4345,189,3,2024-08-14,Estornado,3
4346,167,4,2025-06-03,Pago,1
4347,1009,4,2024-12-17,Pago,5
4348,853,6,2025-04-29,Pago,2
4349,1123,1,2025-07-13,Pago,4
4350,326,1,2025-06-11,Pago,3
4351,466,2,2025-02-24,Pago,5
4352,50,1,2025-03-18,Pago,2
4353,981,1,2025-04-04,Pago,2
4354,1946,2,2025-07-21,Estornado,2
4355,1026,3,2024-09-02,Pago,4
4356,40,5,2024-09-11,Pago,4
4357,49,6,2025-05-25,Pago,4
4358,1127,1,2024-11-04,Pago,5
4359,74,2,2025-04-12,Pago,4
4360,15,3,2025-04-15,Pago,5
4361,1806,3,2024-12-15,Pago,2
4362,814,2,2024-10-03,Pago,1
4363,1875,6,2025-04-08,Pago,3
4364,545,5,2025-03-25,Pago,4
4365,328,2,2024-08-17,Pago,3
4366,686,2,2025-03-06,Pago,3
4367,805,1,2025-04-07,Pago,4
4368,60,4,2025-04-20,Pago,5
4369,1577,4,2025-04-08,Pago,1
4370,86,4,2025-01-02,Pago,2
4371,410,5,2025-05-19,Pago,3
4372,1706,6,2024-12-06,Pago,5
4373,1675,3,2025-06-05,Pago,1
4374,1327,6,2025-01-14,Pago,3
4375,445,5,2024-09-10,Pago,1
4376,444,2,2024-08-04,Atrasado,2
4377,1024,6,2024-09-07,Pago,3
4378,938,4,2024-11-08,Pago,2
4379,1886,4,2024-10-25,Pago,5
4380,585,6,2025-02-14,Atrasado,2
4381,160,5,2025-05-17,Pago,1
4382,1747,1,2025-02-17,Pago,1
4383,1940,3,2025-03-04,Atrasado,3
4384,912,4,2025-03-13,Pago,2
4385,200,1,2025-04-24,Pago,2
4386,1989,4,2025-03-11,Pago,3
4387,156,3,2024-10-24,Pago,1
4388,610,1,2025-01-20,Atrasado,3
4389,291,3,2024-12-23,Pago,2
4390,247,6,2024-12-29,Pago,1
4391,1803,4,2025-01-26,Pago,1
4392,177,6,2025-05-26,Pago,5
4393,1424,5,2025-04-20,Pago,1
4394,1440,5,2025-03-16,Pago,2
4395,442,1,2025-04-25,Pago,4
4396,62,1,2025-02-10,Pago,4
4397,845,2,2024-09-27,Estornado,5
4398,1838,1,2024-12-11,Pago,3
4399,1454,3,2024-08-09,Pago,2
4400,1643,3,2025-02-03,Pago,3
4401,1973,2,2024-09-09,Pago,4
4402,1660,1,2024-11-22,Estornado,1
4403,1789,5,2025-01-08,Pago,4
4404,1145,6,2025-07-23,Pago,2
4405,1466,6,2024-09-02,Pago,3
4406,182,5,2024-09-14,Pago,4
4407,1116,2,2025-06-18,Pago,3
4408,1488,5,2025-07-31,Pago,3
4409,1506,6,2025-05-10,Pago,2
4410,1189,4,2024-09-24,Pago,3
4411,1572,3,2024-12-13,Pago,4
4412,1384,5,2024-11-29,Pago,4
4413,178,5,2024-12-11,Pago,2
4414,682,3,2025-01-23,Pago,4
4415,1544,5,2025-05-31,Atrasado,2
4416,1823,1,2024-10-19,Pago,2
4417,1227,3,2025-02-18,Pago,2
4418,1744,5,2025-02-03,Pago,2
4419,1689,6,2024-12-13,Pago,4
4420,1804,1,2025-01-31,Estornado,5
4421,86,5,2024-09-06,Pago,1
4422,522,5,2025-01-17,Pago,2
4423,1515,2,2025-05-07,Pago,3
4424,1002,1,2025-04-27,Pago,3
4425,1124,4,2025-01-22,Pago,4
4426,449,5,2024-12-01,Pago,4
4427,1409,1,2024-08-26,Pago,4
4428,319,6,2024-11-24,Atrasado,2
4429,1467,1,2024-08-17,Atrasado,5
4430,1639,1,2025-06-10,Pago,1
4431,1424,3,2025-05-03,Pago,4
4432,621,2,2024-09-13,Pago,1
4433,1949,2,2024-08-08,Pago,1
4434,606,1,2025-06-25,Pago,1
4435,138,3,2024-12-11,Pago,1
4436,865,3,2025-04-08,Pago,1
4437,1430,5,2024-09-11,Pago,4
4438,768,2,2025-04-19,Pago,5
4439,1208,4,2025-06-06,Pago,5
4440,86,6,2024-10-02,Pago,1
4441,1024,3,2025-07-27,Pago,3
4442,1435,4,2025-05-14,Atrasado,4
4443,1542,5,2024-11-02,Pago,4
4444,1411,5,2025-02-16,Pago,3
4445,1944,6,2024-10-06,Pago,1
4446,779,1,2025-03-02,Estornado,1
4447,973,3,2024-10-01,Pago,1
4448,503,6,2024-12-06,Pago,1
4449,932,4,2025-03-05,Pago,2
4450,1237,4,2025-01-12,Pago,3
4451,1132,6,2025-01-26,Atrasado,2
4452,1257,4,2024-10-29,Pago,2
4453,1216,6,2025-06-05,Pago,5
4454,911,1,2025-01-04,Pago,4
4455,563,6,2025-04-01,Pago,5
4456,1339,6,2024-10-10,Pago,5
4457,241,6,2024-10-11,Pago,2
4458,1848,4,2025-04-05,Pago,2
4459,82,3,2025-04-12,Pago,4
4460,225,6,2025-01-14,Pago,1
4461,408,4,2024-12-31,Pago,1
4462,794,6,2024-08-11,Pago,2
4463,1583,4,2025-05-13,Pago,2
4464,458,3,2025-03-26,Atrasado,5
4465,1732,4,2025-07-08,Pago,4
4466,1656,6,2024-10-15,Atrasado,1
4467,208,2,2025-01-21,Pago,5
4468,1153,1,2025-03-17,Pago,3
4469,1627,6,2025-01-13,Pago,5
4470,1839,6,2024-12-29,Pago,5
4471,218,4,2024-08-01,Pago,3
4472,894,5,2025-04-30,Pago,1
4473,134,1,2024-10-22,Pago,3
4474,973,4,2024-10-18,Pago,2
4475,1857,2,2024-11-16,Pago,2
4476,177,5,2025-05-19,Pago,2
4477,914,6,2025-04-30,Estornado,3
4478,1142,3,2025-06-10,Pago,2
4479,1193,4,2025-06-05,Pago,1
4480,476,2,2024-08-24,Pago,2
4481,1530,6,2025-03-12,Pago,3
4482,123,5,2024-09-08,Pago,1
4483,1075,6,2025-06-06,Pago,5
4484,19,3,2025-07-04,Atrasado,2
4485,655,2,2025-02-24,Atrasado,2
4486,387,6,2024-10-11,Pago,4
4487,439,1,2024-12-20,Pago,5
4488,1298,6,2024-12-04,Pago,1
4489,300,6,2024-10-15,Pago,5
4490,298,1,2025-01-24,Pago,1
4491,1160,2,2024-09-13,Pago,4
4492,1720,6,2024-11-09,Pago,2
4493,1696,3,2025-04-17,Pago,4
4494,88,3,2025-07-01,Pago,1
4495,395,6,2025-02-06,Pago,3
4496,801,4,2025-02-20,Pago,2
4497,1534,2,2025-04-05,Pago,5
4498,1821,4,2024-11-29,Pago,2
4499,495,5,2025-03-19,Pago,4
4500,1584,1,2024-12-28,Pago,1
4501,855,1,2025-03-25,Pago,2
4502,1583,6,2024-12-30,Pago,3
4503,806,3,2025-03-15,Pago,3
4504,622,5,2024-09-13,Pago,3
4505,1752,4,2024-12-13,Pago,4
4506,1552,6,2024-12-14,Pago,5
4507,1892,6,2025-06-24,Pago,5
4508,282,4,2025-01-24,Pago,4
4509,1998,3,2025-03-27,Pago,5
4510,1294,1,2024-10-06,Pago,3
4511,1914,3,2025-06-12,Atrasado,5
4512,1052,2,2025-04-18,Pago,3
4513,1858,2,2025-05-01,Pago,3
4514,1992,3,2025-06-06,Pago,3
4515,1061,6,2024-11-23,Pago,3
4516,1225,4,2025-07-22,Pago,2
4517,1574,5,2025-03-26,Atrasado,2
4518,1643,6,2025-03-17,Pago,3
4519,1460,5,2024-09-01,Pago,2
4520,1635,4,2025-04-18,Pago,2
4521,241,6,2024-09-21,Pago,3
4522,1308,2,2024-11-29,Pago,3
4523,375,6,2024-09-14,Pago,3
4524,504,4,2024-10-31,Pago,3
4525,1910,5,2024-11-26,Pago,3
4526,300,3,2024-09-14,Pago,3
4527,255,4,2024-10-10,Pago,4
4528,7,1,2024-12-22,Pago,3
4529,1901,4,2025-04-26,Pago,5
4530,1196,3,2024-09-23,Pago,4
4531,408,3,2025-02-14,Pago,4
4532,1287,4,2024-12-28,Pago,4
4533,896,4,2025-01-09,Pago,2
4534,371,1,2025-03-19,Pago,1
4535,85,1,2024-09-22,Pago,5
4536,1097,3,2025-03-11,Pago,1
4537,1896,6,2024-12-27,Pago,2
4538,82,6,2025-01-11,Pago,1
4539,229,3,2024-10-11,Estornado,3
4540,583,4,2025-02-05,Pago,2
4541,1267,5,2025-04-03,Pago,3
4542,1901,5,2025-02-24,Pago,2
4543,311,1,2025-04-26,Pago,3
4544,1562,2,2025-07-22,Pago,4
4545,417,5,2025-04-07,Pago,2
4546,187,5,2025-07-27,Pago,3
4547,1658,4,2024-10-06,Pago,2
4548,1732,4,2025-03-03,Pago,4
4549,1249,2,2024-10-03,Atrasado,2
4550,573,1,2025-02-06,Pago,3
4551,892,5,2024-11-20,Atrasado,4
4552,914,2,2024-09-23,Pago,1
4553,837,6,2024-10-11,Pago,2
4554,1514,4,2024-11-30,Atrasado,4
4555,48,5,2025-06-22,Pago,2
4556,1806,6,2025-01-22,Pago,5
4557,702,3,2025-03-28,Pago,5
4558,1261,4,2024-08-20,Pago,5
4559,421,3,2025-07-02,Pago,1
4560,1231,6,2024-12-17,Pago,2
4561,1614,4,2024-08-03,Pago,3
4562,724,4,2025-02-04,Pago,3
4563,1841,2,2024-09-22,Pago,4
4564,1968,1,2024-10-14,Pago,5
4565,500,6,2025-06-12,Pago,4
4566,1461,1,2024-12-27,Pago,3
4567,737,4,2025-03-06,Pago,4
4568,1484,4,2025-02-12,Atrasado,1
4569,896,3,2025-04-10,Pago,3
4570,751,3,2025-02-08,Pago,2
4571,449,5,2025-01-05,Pago,5
4572,1088,2,2025-04-22,Pago,4
4573,747,1,2025-02-06,Pago,1
4574,1449,2,2025-01-08,Pago,5
4575,103,3,2025-05-02,Pago,3
4576,928,2,2025-06-22,Pago,4
4577,571,2,2025-01-19,Pago,3
4578,342,5,2025-02-05,Pago,1
4579,1272,1,2024-10-03,Pago,2
4580,591,5,2024-09-01,Pago,4
4581,1833,2,2025-03-07,Pago,2
4582,1235,6,2024-08-11,Pago,1
4583,552,2,2025-06-05,Pago,4
4584,1134,3,2025-05-22,Pago,2
4585,1093,2,2024-10-24,Pago,1
4586,667,2,2024-11-21,Pago,5
4587,1666,1,2024-08-12,Pago,1
4588,807,2,2024-11-14,Pago,4
4589,320,2,2024-10-26,Pago,5
4590,1709,3,2025-02-24,Pago,3
4591,948,2,2024-11-20,Pago,1
4592,1462,2,2024-10-04,Pago,5
4593,1546,1,2025-05-30,Pago,4
4594,279,1,2025-01-24,Pago,5
4595,1637,4,2025-03-07,Pago,4
4596,1128,5,2025-05-15,Pago,5
4597,956,6,2025-05-27,Atrasado,3
4598,1611,5,2025-05-24,Pago,4
4599,1540,3,2025-02-08,Pago,4
4600,342,5,2025-03-01,Atrasado,2
4601,1649,1,2025-02-14,Pago,5
4602,753,3,2024-09-12,Pago,4
4603,784,4,2025-03-10,Pago,1
4604,645,4,2024-09-13,Pago,1
4605,442,4,2024-11-12,Pago,2
4606,922,5,2025-05-28,Pago,2
4607,1330,3,2025-02-26,Pago,2
4608,34,2,2025-06-15,Atrasado,3
4609,997,4,2024-12-20,Pago,4
4610,761,2,2025-02-26,Pago,4
4611,1966,1,2025-06-15,Pago,2
4612,1838,6,2025-05-20,Atrasado,3
4613,767,1,2024-08-16,Pago,4
4614,1817,6,2025-05-22,Atrasado,1
4615,1226,3,2025-05-06,Pago,5
4616,1130,4,2025-01-18,Pago,4
4617,139,3,2025-02-28,Pago,3
4618,1889,5,2024-10-23,Pago,1
4619,299,6,2025-01-12,Pago,3
4620,123,1,2024-09-08,Pago,5
4621,761,1,2025-05-12,Pago,3
4622,1636,5,2025-06-18,Pago,5
4623,669,3,2025-04-10,Pago,5
4624,1200,1,2025-05-18,Atrasado,4
4625,888,5,2024-11-04,Pago,5
4626,1493,6,2024-11-23,Pago,1
4627,1983,2,2025-07-05,Atrasado,4
4628,677,6,2024-08-12,Pago,3
4629,295,2,2025-01-21,Pago,2
4630,191,5,2024-11-10,Pago,4
4631,452,1,2024-12-13,Pago,1
4632,1953,2,2025-06-30,Pago,5
4633,397,4,2025-06-13,Pago,2
4634,875,5,2024-09-02,Pago,2
4635,2,1,2025-01-17,Pago,1
4636,544,6,2025-07-02,Pago,1
4637,449,4,2024-09-14,Atrasado,2
4638,1895,6,2025-05-28,Pago,1
4639,1371,4,2025-06-11,Pago,3
4640,1264,6,2024-10-31,Estornado,4
4641,1958,3,2024-10-20,Pago,5
4642,1822,6,2025-06-10,Pago,3
4643,1079,2,2025-05-13,Pago,5
4644,1066,6,2025-03-16,Pago,5
4645,1594,2,2025-04-24,Pago,1
4646,889,4,2024-12-14,Pago,5
4647,616,4,2025-06-30,Estornado,4
4648,106,5,2025-05-03,Pago,3
4649,219,2,2025-03-25,Pago,2
4650,1804,2,2025-04-02,Pago,2
4651,1897,1,2025-01-13,Pago,5
4652,744,4,2024-10-03,Pago,4
4653,1161,3,2025-03-27,Pago,2
4654,333,5,2024-09-23,Pago,1
4655,1588,3,2025-05-31,Atrasado,1
4656,893,4,2024-10-19,Pago,2
4657,849,4,2025-06-11,Estornado,3
4658,1921,3,2024-10-19,Pago,2
4659,997,4,2025-06-08,Atrasado,4
4660,1206,2,2024-08-23,Pago,2
4661,587,2,2025-03-09,Pago,2
4662,689,2,2024-12-14,Pago,5
4663,772,1,2025-02-22,Pago,1
4664,1631,6,2024-11-17,Pago,5
4665,878,4,2025-03-19,Atrasado,2
4666,106,1,2025-02-25,Pago,1
4667,274,3,2024-10-04,Estornado,3
4668,1391,6,2024-12-03,Atrasado,3
4669,1365,5,2025-04-30,Pago,2
4670,1829,3,2024-11-21,Pago,1
4671,1194,1,2024-11-20,Estornado,5
4672,1,2,2025-03-10,Pago,4
4673,1688,4,2024-11-11,Pago,5
4674,597,5,2025-06-29,Pago,1
4675,1704,5,2025-02-15,Pago,1
4676,947,5,2025-07-15,Atrasado,2
4677,1318,6,2025-04-20,Pago,4
4678,1243,2,2025-06-12,Pago,1
4679,806,3,2024-09-05,Pago,4
4680,1660,4,2024-09-21,Pago,5
4681,628,3,2025-05-18,Pago,4
4682,857,2,2025-06-01,Pago,3
4683,1365,3,2025-01-06,Pago,4
4684,305,6,2025-07-22,Pago,1
4685,121,5,2024-08-23,Atrasado,2
4686,221,4,2024-11-15,Pago,1
4687,579,3,2025-07-02,Pago,5
4688,490,6,2025-04-11,Pago,4
4689,252,6,2024-09-18,Pago,5
4690,1494,5,2025-04-29,Pago,2
4691,1835,4,2025-07-02,Pago,3
4692,321,4,2024-09-20,Pago,1
4693,101,1,2024-11-04,Pago,3
4694,798,2,2024-09-25,Pago,4
4695,1349,4,2025-05-03,Pago,3
4696,921,2,2024-12-03,Pago,4
4697,1349,3,2025-06-17,Estornado,5
4698,1778,6,2024-11-04,Pago,2
4699,1955,3,2025-05-22,Pago,4
4700,1794,3,2025-06-23,Pago,2
4701,492,5,2025-04-19,Pago,3
4702,1859,2,2024-12-30,Pago,4
4703,79,1,2025-02-06,Pago,3
4704,1639,5,2024-09-24,Pago,1
4705,215,4,2025-03-12,Pago,5
4706,414,2,2025-04-02,Pago,5
4707,561,5,2024-11-12,Pago,5
4708,1210,5,2025-03-31,Atrasado,2
4709,891,6,2025-01-07,Pago,4
4710,1975,6,2024-12-23,Pago,3
4711,1104,4,2025-01-22,Pago,3
4712,37,4,2024-08-29,Pago,1
4713,972,4,2025-04-03,Atrasado,5
4714,1172,2,2025-06-04,Atrasado,5
4715,457,4,2025-07-07,Pago,1
4716,1673,2,2025-05-25,Pago,5
4717,521,4,2024-09-05,Pago,5
4718,470,1,2025-01-03,Pago,4
4719,490,4,2025-02-16,Pago,1
4720,1964,1,2025-05-18,Pago,3
4721,1097,5,2024-11-16,Atrasado,1
4722,1028,6,2025-04-26,Pago,3
4723,1575,5,2025-07-29,Pago,4
4724,1189,2,2025-07-06,Pago,5
4725,589,1,2024-12-21,Atrasado,4
4726,1149,6,2025-01-23,Pago,5
4727,1344,2,2025-02-05,Pago,4
4728,164,3,2024-12-05,Pago,4
4729,43,1,2025-03-14,Pago,3
4730,347,6,2024-07-31,Pago,3
4731,852,2,2025-07-03,Atrasado,2
4732,1494,2,2025-05-27,Pago,3
4733,634,5,2025-06-25,Pago,1
4734,157,2,2025-05-11,Atrasado,1
4735,1953,2,2024-09-05,Pago,3
4736,1977,2,2025-05-10,Pago,4
4737,692,1,2025-01-25,Pago,5
4738,953,5,2025-04-03,Pago,5
4739,570,1,2025-04-14,Pago,1
4740,724,2,2025-04-27,Pago,2
4741,1117,3,2024-12-17,Pago,5
4742,1648,1,2025-06-26,Estornado,2
4743,299,3,2024-08-24,Pago,5
4744,398,4,2025-06-05,Estornado,3
4745,62,3,2025-02-23,Atrasado,4
4746,213,5,2025-01-01,Pago,4
4747,435,2,2024-10-23,Pago,4
4748,1585,5,2025-01-13,Pago,1
4749,2000,6,2025-06-16,Pago,4
4750,1142,4,2024-10-21,Pago,3
4751,408,1,2025-02-08,Pago,2
4752,8,5,2024-11-12,Pago,3
4753,1329,3,2024-12-03,Pago,1
4754,1986,3,2025-06-17,Atrasado,1
4755,275,1,2024-11-18,Pago,5
4756,1570,1,2024-12-09,Pago,4
4757,1013,5,2025-02-28,Estornado,3
4758,246,5,2025-03-12,Pago,3
